LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,group,sector,marital,principal,interest_if_repaid,loss_if_default,p_default,is_test,expected_value
110000,2,2,2,31,0,0,0,0,0,0,98006,93978,93066,88823,78144,78169,4300,4295,3000,2887,3000,3034,0,female,university,single,98006.0,17641.079999999998,58803.6,0.09678120333136855,True,10242.671881318594
220000,2,1,1,31,0,0,0,0,0,0,67722,74057,75767,77902,79505,82061,7500,3500,4000,3500,4000,3000,0,female,graduate,married,67722.0,12189.96,40633.2,0.056386332190903575,True,9211.45575286675
100000,2,2,2,31,0,0,0,0,0,0,71171,72613,74105,75617,77150,78953,1746,1792,1828,1855,2121,2100,0,female,university,single,71171.0,12810.779999999999,42702.6,0.09733614576408892,True,7407.321552462742
140000,2,2,2,28,1,2,2,2,-2,-2,5420,3978,3723,0,0,0,2000,0,0,0,0,0,0,female,university,single,5420.0,975.5999999999999,3252.0,0.44334724460032965,True,-898.6948112723538
170000,2,2,2,30,0,0,0,0,0,0,92626,90727,93345,93812,95613,95972,5000,5000,5000,5000,4400,3000,0,female,university,single,92626.0,16672.68,55575.6,0.05985873589617637,True,12347.989288526998
260000,2,2,1,32,-2,-2,-2,-2,-2,-2,1249,0,0,0,1178,1692,0,0,0,1178,1692,810,1,female,university,married,1249.0,224.82,749.4,0.14906215489995026,True,79.60066745337046
290000,2,2,1,33,-2,-2,-2,-2,-2,-2,2369,1298,2369,1298,1298,1623,1298,2369,1298,1298,1623,1275,1,female,university,married,2369.0,426.41999999999996,1421.3999999999999,0.09315991981390606,True,254.27723696946808
160000,2,2,1,35,2,-1,-1,-1,-1,-1,776,776,1172,380,776,1172,776,1172,380,776,1172,380,0,female,university,married,776.0,139.68,465.59999999999997,0.45054711589097424,True,-133.02715830648884
40000,2,2,1,37,2,2,2,2,2,0,25561,26343,25635,28100,27352,27862,1500,0,2900,0,1100,2400,1,female,university,married,25561.0,4600.98,15336.599999999999,0.7498217340328184,True,-10348.650808018037
30000,2,2,1,29,-1,-1,-1,-1,0,0,419,1173,1370,880,780,0,1173,1370,880,500,0,1500,1,female,university,married,419.0,75.42,251.39999999999998,0.2257804974200328,True,1.630417833184886
50000,2,2,1,30,0,0,0,0,-2,-2,34811,30753,6680,0,0,0,2000,1000,0,0,0,0,1,female,university,married,34811.0,6265.98,20886.6,0.15673268211634378,True,2010.2833102214063
10000,2,2,1,37,-1,4,3,2,2,2,3305,2870,2440,2510,2641,2222,0,0,500,400,0,36,0,female,university,married,3305.0,594.9,1983.0,0.5319688122429642,True,-776.4624010811374
60000,2,3,1,48,0,0,0,0,0,0,58653,59063,53377,37418,37543,35447,2500,2000,1900,1500,1300,1300,1,female,high-school,married,58653.0,10557.539999999999,35191.799999999996,0.14120006831852888,True,4097.730066472394
10000,2,2,2,31,0,0,0,0,0,0,10468,9138,10309,10299,10295,10306,1160,1331,1321,517,528,600,0,female,university,single,10000.0,1800.0,6000.0,0.21440617777121873,True,127.63181338449385
200000,2,2,1,33,0,0,0,0,0,0,103876,66894,12475,14208,15270,14880,2034,3000,2083,10000,0,1286,1,female,university,married,103876.0,18697.68,62325.6,0.08667717685668404,True,11674.810829931368
220000,2,2,1,37,0,0,0,0,0,0,81191,78538,76747,67266,60896,160731,3000,3000,3520,3000,106200,5000,0,female,university,married,81191.0,14614.38,48714.6,0.05965882505773461,True,10836.247461095227
20000,2,2,3,30,1,2,2,2,0,0,17836,17246,19381,18772,19145,19545,0,2921,0,685,708,700,1,female,university,other,17836.0,3210.48,10701.6,0.49736957320516445,True,-3708.9652919961045
300000,2,1,2,33,0,-1,-1,-1,-1,-1,13713,14547,13328,20714,13054,12632,15003,13539,20714,13054,12636,12700,0,female,graduate,single,13713.0,2468.3399999999997,8227.8,0.04179479837421599,True,2021.2969853176135
160000,2,2,2,41,0,0,-2,-2,-2,-2,71900,0,0,0,0,0,0,0,0,0,0,0,0,female,university,single,71900.0,12942.0,43140.0,0.12576049357159286,True,5889.09999951793
30000,2,2,1,34,2,2,0,0,0,2,16944,16374,17724,18473,19763,19306,0,1620,1350,1600,0,1630,1,female,university,married,16944.0,3049.92,10166.4,0.7236628389428748,True,-6514.239651577494
200000,2,2,2,32,0,0,0,0,-1,0,24429,13060,13683,-3942,123250,125926,1500,1000,0,128000,4600,5000,1,female,university,single,24429.0,4397.22,14657.4,0.08703883182006784,True,2738.728134424699
50000,2,2,1,41,0,0,0,0,0,0,23064,17783,16315,12225,11184,10133,1281,1214,1155,375,364,354,0,female,university,married,23064.0,4151.5199999999995,13838.4,0.16358944385209123,True,1208.5589922563863
270000,2,2,1,42,1,-2,-2,-2,-2,-2,-330,-330,-330,-330,-330,-330,0,0,0,0,0,0,0,female,university,married,0.0,0.0,0.0,0.22139205704571735,True,0.0
30000,2,3,1,40,2,0,0,0,0,0,27783,27584,28638,29584,30036,29404,1748,1802,1748,1200,1223,1100,1,female,high-school,married,27783.0,5000.94,16669.8,0.6731283016948831,True,-9586.248412671372
60000,2,2,2,28,1,-1,-1,2,-1,-1,0,1672,836,836,780,390,1672,836,0,780,390,0,1,female,university,single,0.0,0.0,0.0,0.30699097521600593,True,0.0
280000,2,2,2,33,0,0,0,0,0,0,28928,24266,20209,20395,18969,18381,1634,1649,1304,703,701,705,0,female,university,single,28928.0,5207.04,17356.8,0.06965769662399171,True,3635.2948786077113
550000,2,2,1,39,0,0,0,0,0,0,67886,67806,66328,26422,21386,17674,3688,2577,2169,1000,602,890,0,female,university,married,67886.0,12219.48,40731.6,0.060294105578199676,True,9026.841992000303
140000,2,3,1,34,0,0,0,0,0,0,131138,133452,136194,137490,106322,104583,6300,7000,5421,4000,4000,4200,0,female,high-school,married,131138.0,23604.84,78682.8,0.09999030284851151,True,13377.067898740479
360000,2,2,2,41,0,0,0,0,0,0,352538,360648,339204,282520,290521,27792,14152,15000,15000,15004,5071,5168,1,female,university,single,352538.0,63456.84,211522.8,0.13035390481751902,True,27612.17018068435
60000,2,2,1,38,0,0,-2,-1,-1,-1,21261,2522,0,1411,1455,4486,2522,0,1411,1455,4486,11961,0,female,university,married,21261.0,3826.98,12756.6,0.13406297937881922,True,1603.735856433001
300000,2,2,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,520,1,female,university,married,0.0,0.0,0.0,0.25481778971332897,True,0.0
50000,2,3,2,41,0,0,0,0,0,0,3048,4063,5081,6090,6211,6342,1074,1092,1101,222,231,231,1,female,high-school,single,3048.0,548.64,1828.8,0.20122546515120998,True,70.23853013090735
50000,2,2,1,47,0,0,0,0,0,0,49571,37680,31932,25300,18902,18920,2000,1812,2000,664,700,709,0,female,university,married,49571.0,8922.779999999999,29742.6,0.1552684417921218,True,2919.2666960997294
150000,2,1,2,30,1,-2,-2,-2,-1,0,0,0,0,0,1883,1883,0,0,0,1883,0,0,1,female,graduate,single,0.0,0.0,0.0,0.25116700210241594,True,0.0
30000,2,2,1,42,2,0,0,0,0,0,5288,6310,8693,11541,13344,15118,1117,2500,3000,2000,2000,553,1,female,university,married,5288.0,951.8399999999999,3172.7999999999997,0.6840749313879735,True,-1869.7228250000908
300000,2,1,2,45,0,0,0,0,0,0,122838,124057,125120,133997,118000,131067,10039,10048,20172,11034,20109,30428,0,female,graduate,single,122838.0,22110.84,73702.8,0.04342780774464264,True,17949.863662765598
400000,2,3,2,35,-2,-2,-2,-2,-2,-2,1432,8125,7017,10525,13295,11024,8132,7018,10542,13378,11045,6666,1,female,high-school,single,1432.0,257.76,859.1999999999999,0.05184072661096371,True,199.85598200461794
20000,2,2,1,46,2,0,0,2,2,2,16371,17384,19954,19259,20139,19434,1289,2859,0,1044,0,528,1,female,university,married,16371.0,2946.7799999999997,9822.6,0.7903423363617854,True,-7145.401623091456
180000,2,1,2,44,0,0,2,0,0,0,7668,10006,7996,8960,6310,4656,2489,0,1166,126,112,244,1,female,graduate,single,7668.0,1380.24,4600.8,0.20995029083203343,True,124.5189125219747
50000,2,2,1,33,0,0,0,0,0,0,49450,50067,69594,46181,16770,19890,1743,2236,2807,629,3810,719,0,female,university,married,49450.0,8901.0,29670.0,0.16900856948938953,True,2382.1704662247566
480000,2,2,2,34,0,0,0,0,0,0,489305,479927,471639,375196,285319,209218,18231,20010,13013,11209,9010,162510,1,female,university,single,480000.0,86400.0,288000.0,0.07716688880037946,True,57508.71683313793
210000,2,1,1,38,-1,-1,-2,-2,-1,-1,29504,0,0,0,1742,0,0,0,0,1742,0,22854,0,female,graduate,married,29504.0,5310.72,17702.399999999998,0.11533430086587422,True,2656.5178940575324
20000,2,2,2,40,0,0,0,-1,-1,-1,3135,2643,2454,2250,2296,4315,2000,2296,2296,2342,4315,2796,0,female,university,single,3135.0,564.3,1881.0,0.15135491504301954,True,194.19182624530424
40000,2,2,1,38,0,0,3,2,2,2,35183,39197,39477,39924,39004,41462,4600,1200,1400,0,3069,0,1,female,university,married,35183.0,6332.94,21109.8,0.4408934007928321,True,-5766.382965673486
170000,2,2,1,45,0,0,0,0,2,2,133341,133715,130591,138404,138733,137642,6804,6883,11600,5020,1200,4000,0,female,university,married,133341.0,24001.379999999997,80004.59999999999,0.20674245199994462,True,2498.9286721427998
310000,2,1,1,37,-2,-2,-2,-2,-2,-2,123,123,0,123,0,0,123,0,123,0,0,0,0,female,graduate,married,123.0,22.14,73.8,0.1960986898019667,True,3.326291700399315
50000,2,2,1,24,0,0,2,0,0,2,46108,49330,48263,49780,56396,55479,4000,0,2384,8000,0,1852,0,female,university,married,46108.0,8299.44,27664.8,0.2615416650064947,True,-1106.7072102931752
80000,2,2,2,29,0,0,0,2,2,0,59520,60492,62160,64714,62420,62990,2753,3438,4400,0,2400,9974,1,female,university,single,59520.0,10713.6,35712.0,0.25284388059738727,True,-1024.8288630620618
130000,2,1,2,28,-1,-1,-1,-1,-1,-1,2936,1688,5890,1113,1283,3000,2464,5890,1113,1283,3000,883,0,female,graduate,single,2936.0,528.48,1761.6,0.12113622071423832,True,251.0683636667371
100000,2,5,2,33,0,0,0,0,0,0,42622,46884,51103,52251,53480,54467,5000,5000,2000,2100,2000,5001,0,female,other,single,42622.0,7671.96,25573.2,0.05293424195765124,True,5912.15265663917
190000,2,3,2,46,0,0,0,0,0,0,124245,126722,129376,132016,134632,137470,4536,4696,4791,4811,5000,5033,0,female,high-school,single,124245.0,22364.1,74547.0,0.06556687036286338,True,16009.942469577509
110000,2,2,2,28,0,0,0,-1,-1,-1,10048,8311,3404,407,1250,88628,2000,3000,410,1250,89035,3491,0,female,university,single,10048.0,1808.6399999999999,6028.8,0.10128075269493911,True,1014.8581775985764
80000,2,3,2,42,0,-1,-1,2,0,-1,11460,455,10843,9011,7560,7686,455,10843,0,22,7709,9398,0,female,high-school,single,11460.0,2062.7999999999997,6876.0,0.1636448478242855,True,600.0114342682764
30000,2,3,1,31,0,0,0,0,0,0,9388,10387,10624,11539,11771,9075,1162,1229,1144,376,329,345,0,female,high-school,married,9388.0,1689.84,5632.8,0.2109424370876103,True,145.18447248478128
300000,2,1,2,31,0,0,0,-1,-1,0,34515,60700,33843,5045,10288,12565,30000,5000,5045,10288,5000,5000,1,female,graduate,single,34515.0,6212.7,20709.0,0.03960867874506209,True,5146.367033429061
280000,2,1,2,32,-1,0,0,0,0,0,215052,191094,195204,199091,201581,206054,7000,7200,8800,7300,7700,16000,0,female,graduate,single,215052.0,38709.36,129031.2,0.08127381842430821,True,25076.44418416822
130000,2,2,2,33,0,0,0,0,0,0,108984,106533,104394,103798,82816,78727,3775,3988,6000,3784,3010,3200,0,female,university,single,108984.0,19617.12,65390.399999999994,0.09522221415662646,True,11522.515725636293
230000,2,2,1,34,0,0,0,0,0,0,167299,165568,140467,133479,122948,125519,8448,5785,5400,4397,4548,4670,0,female,university,married,167299.0,30113.82,100379.4,0.07159730030770488,True,20770.857739540603
50000,2,2,1,35,0,0,-2,-2,-2,-2,23280,0,0,0,0,0,0,0,0,0,0,0,0,female,university,married,23280.0,4190.4,13968.0,0.167090987146931,True,1156.295018991168
190000,2,2,1,43,1,2,0,0,0,0,189697,185105,184180,156969,157856,158451,0,9021,6000,5489,5670,6000,1,female,university,married,189697.0,34145.46,113818.2,0.2947899919634215,True,-9472.746142278429
110000,2,1,1,44,0,0,2,2,2,2,87418,93862,91505,98566,99700,97833,7900,0,8600,3800,0,3700,1,female,graduate,married,87418.0,15735.24,52450.799999999996,0.4187984885522057,True,-12820.970492360238
10000,2,3,2,45,1,2,3,2,0,0,6925,10273,9964,9327,9512,9200,3647,0,0,332,333,564,1,female,high-school,single,6925.0,1246.5,4155.0,0.4850499035507975,True,-1373.4970540296329
20000,2,2,1,36,2,0,0,0,0,0,18720,18932,19543,20002,19314,19320,1610,1374,1215,596,609,717,1,female,university,married,18720.0,3369.6,11232.0,0.6821697458552003,True,-6591.169761079293
110000,2,2,2,33,0,0,0,0,-1,-1,36075,39442,41240,42380,380,96736,4000,2760,3000,380,96736,3600,0,female,university,single,36075.0,6493.5,21645.0,0.09005066705338459,True,3959.609305118337
140000,2,2,2,38,0,0,0,0,0,0,139001,141453,132415,130305,79775,74462,4826,8000,3100,3000,5417,0,0,female,university,single,139001.0,25020.18,83400.59999999999,0.15802039365165124,True,7887.485664380929
30000,2,2,1,45,-1,-1,2,2,-2,-2,390,780,780,0,0,0,780,0,0,0,0,0,0,female,university,married,390.0,70.2,234.0,0.46919447392463703,True,-72.52895896787459
180000,2,2,2,44,-1,-1,-1,-1,2,-1,3481,757,9877,4383,3482,4479,761,9962,3485,2,4479,5392,0,female,university,single,3481.0,626.5799999999999,2088.6,0.17636736706718179,True,147.71085228652936
130000,2,2,1,42,1,-2,-1,-1,-1,-2,0,0,441,305,0,0,0,441,305,0,0,0,1,female,university,married,0.0,0.0,0.0,0.2587762808377663,True,0.0
20000,2,2,1,42,0,0,0,3,2,2,12029,13045,16024,15420,13929,11307,1224,3203,0,1000,0,2000,0,female,university,married,12029.0,2165.22,7217.4,0.3653177491113335,True,-1262.4176191669799
180000,2,1,1,49,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,female,graduate,married,0.0,0.0,0.0,0.25181603596689184,True,0.0
140000,2,1,2,37,1,-2,-2,-2,-2,-2,-18,-18,-18,-18,-18,-18,0,0,0,0,0,0,0,female,graduate,single,0.0,0.0,0.0,0.308175769013455,True,0.0
160000,2,1,1,45,0,0,0,0,0,0,108799,110963,114975,115923,107621,110006,3972,5800,4431,3854,4121,4603,0,female,graduate,married,108799.0,19583.82,65279.399999999994,0.07604634057982185,True,13130.28266917965
200000,2,1,1,35,1,2,0,0,0,0,205002,195441,192803,304997,188504,189527,41,8597,8583,6880,7235,6839,1,female,graduate,married,200000.0,36000.0,120000.0,0.293219328697857,True,-9742.215276865692
20000,2,2,1,43,0,0,0,0,0,2,19295,19639,18541,19059,19757,19913,1295,1309,1602,1300,600,400,0,female,university,married,19295.0,3473.1,11577.0,0.271786315947642,True,-617.3112336436075
190000,2,4,2,39,0,0,0,0,0,0,109023,99265,78430,77653,78395,70849,4000,3507,3003,3003,3510,3500,0,female,other,single,109023.0,19624.14,65413.799999999996,0.060691698477343056,True,14463.04298638561
220000,2,1,1,40,0,0,0,0,0,0,63386,64165,61655,61855,64966,66942,8000,3000,3000,5000,3000,3000,0,female,graduate,married,63386.0,11409.48,38031.6,0.0558884707984584,True,8646.293644175756
30000,2,2,2,34,1,2,2,0,0,0,16935,17855,17280,18594,18806,19045,1500,0,1606,818,690,695,0,female,university,single,16935.0,3048.2999999999997,10161.0,0.43829951243039816,True,-2741.3297495468587
260000,2,1,1,45,1,-2,-1,-1,-1,-1,4856,1853,108,0,134,4950,1853,108,0,134,4950,500,0,female,graduate,married,4856.0,874.0799999999999,2913.6,0.2147561228601428,True,60.65252856509426
260000,2,1,1,32,-2,-2,-2,-2,-2,-2,2378,4884,329,2464,2673,12354,4884,329,2465,2673,12354,9583,0,female,graduate,married,2378.0,428.03999999999996,1426.8,0.07663191648691597,True,285.90005602340875
360000,2,2,1,33,1,-1,2,2,-2,-2,-10,2635,590,-9,-9,-9,2645,2,0,0,0,0,0,female,university,married,0.0,0.0,0.0,0.395917183508722,True,0.0
230000,2,2,1,34,-1,-1,-1,-1,0,-1,3128,10998,1509,1390,1072,849,10998,1509,1390,0,849,3720,0,female,university,married,3128.0,563.04,1876.8,0.12285926115543026,True,263.283060262535
380000,2,3,1,38,0,0,0,0,0,0,379080,374137,371624,362191,322148,309689,13501,14152,12270,11031,10207,10910,1,female,high-school,married,379080.0,68234.4,227448.0,0.11547143735437822,True,34091.528271607785
200000,2,1,1,39,-1,-1,-1,-2,-1,-1,14510,7922,0,0,506,4408,7922,0,0,506,4408,0,0,female,graduate,married,14510.0,2611.7999999999997,8706.0,0.11533116610383413,True,1306.504928270026
280000,2,2,1,49,0,0,0,0,0,0,66749,67942,67908,63990,64050,64486,3001,2382,67867,2420,2338,2326,0,female,university,married,66749.0,12014.82,40049.4,0.05139534392353236,True,9338.961506989546
170000,2,1,1,41,0,0,0,0,0,0,118379,120087,121958,123629,123605,123794,4294,4428,4326,4154,4345,9098,0,female,graduate,married,118379.0,21308.219999999998,71027.4,0.07787274679322811,True,14117.79164374427
90000,2,1,2,33,0,0,0,2,2,2,33035,34178,36133,38240,37325,39725,2000,2500,3000,0,3000,2000,1,female,graduate,single,33035.0,5946.3,19821.0,0.31517965537211723,True,-2175.0287338699563
50000,2,2,2,40,0,0,0,0,0,0,50531,50446,48763,35038,27839,27872,2504,1815,2389,3003,2800,2504,1,female,university,single,50000.0,9000.0,30000.0,0.14210537277804397,True,3457.890461656286
450000,2,2,1,38,0,0,0,0,0,0,87836,92361,96013,34079,35629,59829,6000,6000,10000,15000,35000,115000,0,female,university,married,87836.0,15810.48,52701.6,0.049051437008540484,True,12449.864023555914
80000,2,3,1,40,-1,0,0,0,0,0,7111,12774,16817,15274,20043,13318,6500,5000,4025,8000,5000,2000,0,female,high-school,married,7111.0,1279.98,4266.599999999999,0.0835695517063241,True,816.4547958967371
180000,2,2,2,43,-1,-1,-1,-1,-1,0,543,-535,2145,12532,655,390,0,3212,12532,655,157,2063,0,female,university,single,543.0,97.74,325.8,0.11634139180756012,True,48.46476691382599
320000,2,1,2,36,0,0,0,0,0,0,29026,28179,28695,19370,10155,3788,5000,5018,1000,3000,0,7013,0,female,graduate,single,29026.0,5224.679999999999,17415.6,0.05303570214782616,True,4023.936853376614
30000,2,2,1,36,0,0,0,2,0,0,23309,24610,26404,27149,27634,28215,2000,2500,1500,1200,1142,1600,0,female,university,married,23309.0,4195.62,13985.4,0.20822681319325137,True,409.84414479723273
360000,2,2,2,37,-1,-1,-1,-1,-1,-1,1066,0,878,1142,926,1401,0,878,1142,926,1401,938,1,female,university,single,1066.0,191.88,639.6,0.14259870263073413,True,73.3120307365972
200000,2,1,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1562,0,female,graduate,married,0.0,0.0,0.0,0.29496313261214413,True,0.0
280000,2,2,2,43,0,0,0,0,0,0,273535,280598,141996,131471,134963,139471,12000,7300,5000,6000,7000,6000,0,female,university,single,273535.0,49236.299999999996,164121.0,0.09226110080240461,True,29551.720637771115
200000,2,3,1,50,0,0,0,0,0,0,162296,169288,168430,100175,95267,87086,13000,6900,4200,3000,3200,6000,0,female,high-school,married,162296.0,29213.28,97377.59999999999,0.08961640916856418,True,17868.659900911392
500000,2,1,2,50,-2,-2,-2,-2,-2,-2,0,0,0,0,0,706,0,0,0,0,706,18115,0,female,graduate,single,0.0,0.0,0.0,0.23752711825556422,True,0.0
90000,2,2,1,50,0,0,-1,0,0,2,72840,0,13009,17405,20115,19655,0,13009,4627,3000,0,3000,0,female,university,married,72840.0,13111.199999999999,43704.0,0.1784277584034429,True,2973.7912207567088
350000,2,5,1,50,0,0,0,0,0,0,136293,139215,142695,98404,100367,102465,4846,5577,3488,3417,3536,3707,0,female,other,married,136293.0,24532.739999999998,81775.8,0.03727410634722896,True,20570.184174421356
110000,2,3,2,52,2,2,2,0,0,0,32085,34601,31304,29291,26415,23170,3393,0,1600,1000,1000,1360,0,female,high-school,single,32085.0,5775.3,19251.0,0.6532268248342921,True,-10572.550486350443
250000,2,1,1,51,-2,-2,-2,-2,-2,-2,6811,0,0,0,0,0,0,0,0,0,0,0,0,female,graduate,married,6811.0,1225.98,4086.6,0.1918495753408206,True,206.7637830358633
50000,2,3,1,52,0,0,0,0,-1,2,22377,23380,24488,25775,1080,540,1380,1488,1775,1080,0,540,0,female,high-school,married,22377.0,4027.8599999999997,13426.199999999999,0.20348971341974806,True,476.1383325889119
80000,2,3,2,50,0,0,0,0,0,0,46239,46914,47918,47620,48571,48525,1754,2210,1700,1614,1600,1600,0,female,high-school,single,46239.0,8323.02,27743.399999999998,0.09295415092239268,True,4970.4965520895985
20000,2,1,2,54,0,0,0,4,3,2,14034,15296,20035,19435,18835,18395,1500,5000,0,0,0,3000,1,female,graduate,single,14034.0,2526.12,8420.4,0.33596093829295404,True,-1151.483130242587
80000,2,3,1,55,0,0,0,0,0,0,46777,44628,43943,42913,43217,41662,5024,5014,5016,5017,5011,5014,0,female,high-school,married,46777.0,8419.86,28066.2,0.07631163654233591,True,5635.549050418139
100000,2,2,1,52,2,2,2,2,0,0,94935,98462,100978,96606,92062,90228,6018,5000,0,6040,4000,15000,0,female,university,married,94935.0,17088.3,56961.0,0.6875152537152441,True,-33821.72327693623
30000,2,3,1,62,0,0,0,0,0,0,18563,19647,20725,21774,22114,22607,1700,1700,1700,1000,1000,2000,1,female,high-school,married,18563.0,3341.3399999999997,11137.8,0.1438316507281495,True,1258.7813926760211
80000,2,2,1,57,2,2,-2,-2,-2,-2,82150,0,0,0,0,0,0,0,0,0,0,0,1,female,university,married,80000.0,14400.0,48000.0,0.6154975897001365,True,-24007.049597288515
100000,2,1,1,51,0,0,0,0,0,0,94247,87079,89076,91143,77655,78518,3200,3400,3700,2800,2900,3100,0,female,graduate,married,94247.0,16964.46,56548.2,0.10600735280789522,True,9171.577515533154
20000,2,3,2,50,2,0,0,0,2,2,11545,12945,13972,15730,15183,16182,1600,1542,2300,0,1400,800,1,female,high-school,single,11545.0,2078.1,6927.0,0.7702971285453235,True,-4858.502672263493
50000,2,2,2,53,2,2,2,0,0,2,3914,7419,7156,8492,9515,9287,3591,0,1500,1100,0,300,1,female,university,single,3914.0,704.52,2348.4,0.6983643479525563,True,-1427.5304851513183
